sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B000F6SNPS	A35Z370ZTT6OZK	Caffeine free and delicious!	I first found this tea when I was pregnant and on a desperate hunt for something decaffeinated but hot to drink.  Thank goodness I found this at Trader Joe's and tried it! They've since stopped carrying it so I'm thrilled to see it here<br /><br />The flavor is actually as described: sweet and spicy.  I don't have a big sweet tooth anyway but I don't like a bland tea.  This has inherent sweetness and I don't need to put sugar in it.  My husband, who won't drink anything not sweetened actually finds the undercurrent of sweetness to be enough for him too so it's a great way to get him off sugar!<br /><br />The spiciness isn't overwhelming as long as you don't let it steep too long.  I find 2-3 minutes to be enough for a 6-8 oz mug.  I love it iced too in the summer.  Can't say enough good things!	0	0
-1	B0006344DK	A1U2DUIIQJRY6Y	Small pieces for small dogs	"I purchased the Smokehouse slivers for our two large labs hoping there would be enough size to hold their attention for a while. The dogs like the product, but they could down the piece while standing. This is probably a good product for small dogs, but large labs like our need more substance. The general problem is Pigs Ears have increased in price so much that I can't justify the approximately $1 per ear price I see. Our dogs three several treats a day, I can't afford to keep them in ""ears."""	0	0
-1	B00020HHRW	A10PJEHY3JKKQG	Nasty stuff	This stuff taste the worse, no sweetner helps and it stinks up the place...Stay away from this stuff, what a waste of money.	3	4
-1	B006RW55DC	A10U1BIYS07YGQ	Rip off!!!	For the price, I was expecting a lot more. For $39.99 it was not worth it, the capsule held about $5 worth of merchandise. Highly disappointed and embarrassed to have given this as a gift.	2	1
1	B0012XBD7I	A3492ZW10B65ON	OooH Yummy!	"I LOVE these chips!  It is a little weird to review potato chips.  But these chips are great. The crunch is just right, plus they have just the right amount of salt. Not to salty not too bland. They are a little oily but that's ok. The best thing is the 2 oz package. When I buy a larger bag it's harder to resist eating them all.  This 2 oz package allows for a little ""portion control"". Be sure to use your scissors to open, 'cause these chips are packaged for freshness and don't open easily. Enjoy!"	0	0
1	B001BCVY9W	A1143YEAZYMYHJ	My Cat Has Enjoyed Petite Cuisine	Naturally this review is based upon my cat's intake of Petite Cuisine. She's not a particular picky eater, so I can't say much about that. However, she looks to really enjoy this brand of cat food. I have tried some brands of wet food in the past that have made her sick (I know cats seem to have digestive systems that are prone to upsetting!) Petite Cuisine did not have any effect there, and she really enjoyed all the flavors. I don't feed her wet food often, usually just some tuna fish now and then. So, although this food is expensive if you used it at every meal, it is priced about the same as tuna, so it fits my needs perfectly. I'm sure my cat will enjoy the rest of this case, and I can keep the canned tuna to myself for now :-)	0	0
-1	B00020UGMU	A33IZTCQMITB0X	totally overrated	The Leonidas chocolates being peddled in the USA bear little/no resemblance to those available in Europe. After enjoying Leonidas in Germany (Aachen and Munich) for many years I placed an order here in New York State. What I received was (a) crudely presented boxes of (b) thick, hard-shelled (c) anonymous flavoured cream centres. With the exception of the coffee creams (which were more or less as I remember them from Europe) the rest of the box seemed to consist of two undefinable centres. Extremely disappointed with this order. The Godiva selection my mother received for Christmas was FAR superior in every respect -- packaging, presentation, appearance, texture, taste. I won't buy Leonidas in the USA again.	15	4
-1	B001QLJMC4	A25XI3SW0QUUW9	Beware	"My 12 year old border collie died within two days of chewing on this rawhide bone.  The item ""splintered"" and broke off into pieces that she ingested.  After a trip to the emergency clinic her digestive track couldn't cope, and we lost her."	2	0
-1	B0085MLY5A	ARBJOFMGX61RB	Please, for your own sake, don't	Generally, the flavored Vita Coco varieties are anywhere from alright to very good tasting.  However, this one is outright unpleasant.  There's a strong undertone to this drink that can only be described as medicinal.  It tastes like something you'd drink only if you *had* to in order to speed your recovery from some nasty intestinal bug.<br /><br />Just blech! across the board.	6	2
1	B005K4Q37A	A39VEK71BJ7HLL	Really deserves each star!	My favorite thing about this K-cup Cappuccino is that it does NOT taste artificial!!!!  I purchased a personalized variety pack of K-cups on amazon and this cup was included.<br /><br />I would highly recommend this to anyone who is sensitive to the artificial flavoring of many K-cups.  This tastes smooth, creamy, and sweet (bc of the caramel).  It tastes like it could have come straight from the coffee shop, really!<br /><br />You don't have to add any cream or anything because it is already included in the cup.  The only complaint that I can imagine others might have is its level of sweetness, if they don't like sweet cappuccinos, but then don't purchase one that is caramel flavored right?	1	2
-1	B0044UO9FY	A11U4N15LLA2KN	ordered from ZANY VALUES YUCK!!	This candy was obviously old. Each chocolate was discolored. The Krackel krispies were not crispy and the chocolate wasn't right. Peant butter cups and Goodbars nasty, the nuts are horrible. Hersheys pulls their candy off of the shelves in the stores when it is getting old. Seller must have bought it up & sold it here last year or the year before. It has to be at least 1 or more years old. Do not buy chocolate from ZANY Values, it isn't good for you!!<br /><br />I'm sure that if the candy were FRESH that it would have been just fine. I have re-ordered from a different vendor and will let you know if theirs is fresh (as it should be) or not.	2	0
-1	B000VK2WZA	A2ZJG62OLDCYAY	Good value, cats don't like it	I really wanted this food to work, as it seems to have good ingredients for a decent price.  However, my cats, who are typically ravenous little mongrels, don't even bother to check it out when offered.  So much for saving a couple of bucks--now they eat Organix.	3	0
1	B001ULH7P4	A1BS2MGBMWZ10N	Amazing and addictive	I originally bought these with my 2 year old in mind, but they're so yummy that I eat most of them!  They're a great, healthy snack that travels well!	0	0
-1	B001EQ5NJM	AVLRMBJ1XJL18	Arrived leaking	Poorly packed without any bubble or other cushion wrap to prevent damage.  Amazon usually does much better than this.  One of the six cans was dented so badly it was leaking, thus had to be discarded.  Similarly denting with one leaking can in last shipment of the Spam with Cheese product.  Initial shipments arrived well-packed and undamaged, but I can't afford to throw away one of every six cans.  Am cancelling subscription to this product.	1	0
1	B001E6EJX8	AJ6OHB412JP03	These are awesome!	"So, in my long search for meal bars, I have tried any I have ever seen on the shelves. My general reaction to most of them is that they are like eating cardboard. Also, the ""flavor"" that most claim to have is not there. So, from childhood I loved double chocolate granola bars. Not healthy at all, but I was a kid. I saw these on the shelf, and decided to try them, despite the many other double chocolate bars I had tried recently. To my surprise, these taste amazing. Has a very chocolaty taste, with no awful after-taste. Also, eating them is just like eating my granola bars I remember...except these are much better for you.<br /><br />I of course don't promote these to people who are on diets that need to watch more than calories, as the fat content and sugars may be a little high for many people. But I can tell you I am male, 5'11"", and weigh about 180. This bar with a piece of fruit will keep me full for my entire 5 hour morning."	1	0
1	B002N68NCG	A1RDHASSNJE6XE	Good cat food for a decent price	"Soulistic cat foods are made by the same company that makes Weruva and BFF, but it is made specifically for Petco.  My son recommended these brands as a better grade of food with a little better price than some of the higher end foods (he was a local pet store manager and learned about all kinds of pet foods). So far we have only tried the ""gelee"" flavors, not the ""gravy"" ones.  They are all tuna or chicken based, with other fish products mixed in among the ingredients.  They are grain-free, no soy, gluten or nasty additives.  So far I have not had any complaints from the crew here (6 ranging from 4 months to 11 years).  Next order we may try the ""gravy' flavors. [...]"	1	0
1	B001BCXTGS	A2UQ0XJ3BYD41F	My older cat loves this!	Not your typical cat food.  When you open the can, it actually looks good and smells good.  None of the gag reflex I've experienced when opening commercial off the shelf products.  My older cat just loves this and eats all of it.	1	1
1	B0018AKRZE	A2DYRRR7YVD61Z	For the Kitchen Artist	Very pleased. Expensive but worth the cost to me because of the beautiful soft luster it adds to my baked goods. Shaker and pour openings for easy application.  Ordering more.	1	1
1	B001OCKIP0	A3H7AOFQDPU0JV	Made ME drink the milk	"I don't usually use a lot of milk in my cereal because I don't want to waste it (it goes to the cat--I know, bad cat owner!) I haven't drained the milk from a bowl of cereal since I outgrew Cookie Crisp (mmm. Cookie Crisp)...this was so good I drank it all.<br /><br />First the con and the reason for the four instead of five star review: price. 12 oz. for 3.60 (plus shipping on Amazon) or 3.79 in my grocery is out of line. Comparable products offer 17 or 18 oz. for the same or a slightly lower price. So Kraft (and yes, it's a Kraft product) lower the price to get another star.<br /><br />The rest is all pro. The mouth feel is perfect; as the uploader of the customer photo states, not big bad chunks. Nice and crunchy in cold milk. The flavour is fantastic. DARK chocolate...not milk. Yum. Plus just the right amount of little choc pieces. Others criticised the Summer Berry Blend variety for being too sweet (others too tart,) but I found it and this just right on the sweetness scale.<br /><br />4g of fiber, low sodium, 5g of protein...and a couple vitamins all natural. No HFCS, no Sucralose or Aspartame so your liver and brain don't need to fear it either!<br /><br />Notice I didn't mention the calories...220 in a ""serving"" welll, a 1/2 cup serving size is a wee bit unrealistic. I measured it out and it's about five bites. A cup was good for a light breakfast...so 440 calories about the same as a bagel...not for weight watchers--but an excellent treat!"	0	1
